Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-3806.837	-3950.523	143.6867	0.256442	0.0840499	0.099809	0.148737	0.0557805	0.0331612	0.0330994	0.0414866	0.0394707	0.0626486	0.0945614	0.191097	0.0239826	0.0518127	0.149507	0.0615433	0.079192	0.137136	0.156061	0.0219258	0.172978	0.118003	0.0617619	0.000999915	0.00645898	0.08402	0.0932871	0.0549468	0.0205289	0.0611352	0.0540582	0.00487966	0.144886	0.0709537	0.0901115	0.0233998	0.0726917	0.201834	0.0239997	0.077902	0.00383856	0.0172389	0.0433174	0.0257878	0.00698995	0.0363343	0.0633743	0.0295187	0.0499173	0.049522	0.028439	0.0589735	0.103436	0.0389141	0.013641	0.0276016	0.178997	0.00813366	0.031254	0.0252796	0.449623	0.0195121	0.0252197	0.055511	0.0291198	0.0285043	0.156376	0.181027	0.0933087	0.0164115	0.00106684	0.0113523	0.0168133	0.0146897	0.0110657	0.00908618	0.0367689	0.44538	0.0769232	0.156378	0.014142	0.0497722	0.183426	0.0764841	0.15872	0.00128754	0.117551	0.0201664	0.0204281	1.099464	0.9005357	0.318411	0.572277	0.84019	1.19021	1.74741	3.14059	0.8274888	0.8190678	0.0389909	0.0127794	0.0151755	0.0226149	0.0084812	0.00504202	0.00503263	0.00630786	0.00600135	0.00952546	0.0143777	0.0290555	0.00364646	0.00787791	0.0227319	0.0093574	0.0120408	0.020851	0.0237285	0.00333372	0.0263006	0.0179418	0.00939064	0.000152033	0.000982062	0.0127749	0.0141839	0.00835443	0.00312134	0.00929535	0.00821932	0.000741933	0.0220294	0.0107882	0.0137011	0.00355784	0.0110525	0.030688	0.00364906	0.0118447	0.000583637	0.0026211	0.00658623	0.00392092	0.00106279	0.00552447	0.0096358	0.00448819	0.00758972	0.00752961	0.00432403	0.00896668	0.015727	0.00591673	0.00207406	0.00419671	0.0272158	0.00123669	0.00475205	0.00384365	0.0683634	0.00296673	0.00383455	0.00844021	0.00442755	0.00433396	0.0237763	0.0275243	0.0141872	0.0024953	0.000162208	0.00172608	0.00255639	0.00223351	0.0016825	0.00138152	0.00559056	0.0677182	0.0116958	0.0237767	0.00215023	0.00756765	0.0278891	0.0116291	0.0241327	0.000195765	0.0178731	0.00306621	0.00310601	0.435402	0.564598	0.4354019	6.576964
396	-3803.961	-3951.799	147.8378	0.215494	0.0374208	0.0210927	0.00587712	0.0475827	0.0251495	0.00410266	0.0362067	0.0246769	0.0435317	0.0582988	0.1041	0.058389	0.0651884	0.120212	0.0583805	0.0824629	0.0646806	0.14172	0.0290579	0.0775571	0.0523597	0.0249349	0.00893816	0.0126506	0.0580221	0.0848671	0.0286484	0.0249843	0.0376418	0.0480826	0.0447913	0.0300649	0.0295043	0.0833909	0.00546088	0.0444191	0.134922	0.0256789	0.0147404	0.0061817	0.00838594	0.0156199	0.00552774	0.0148418	0.0116699	0.0839425	0.0742144	0.00830261	0.00136219	0.0294513	0.213491	0.0397296	0.0432883	0.0230633	0.0117905	0.0324764	0.0382286	0.0276233	0.0148003	0.0246662	0.0160263	0.237058	0.0552229	0.0312082	0.0238796	0.0619899	0.0118741	0.0354826	0.0796025	0.103685	0.00279122	0.0290415	0.0518602	0.115358	0.0327886	0.0468912	0.00697096	0.00326464	0.0191282	0.0418692	0.0261121	0.00879362	0.0114461	0.0283854	0.00108436	0.0204681	0.00158085	0.0614283	0.9755879	1.024412	0.226701	0.484901	0.797865	1.25334	2.06228	4.4111	1.073124	1.050046	0.0537495	0.00933366	0.00526103	0.0014659	0.0118683	0.00627289	0.0010233	0.00903082	0.00615501	0.0108579	0.0145411	0.0259651	0.0145636	0.0162596	0.0299837	0.0145615	0.0205682	0.0161329	0.0353484	0.00724775	0.0193446	0.0130598	0.00621937	0.00222939	0.00315536	0.0144721	0.0211679	0.00714562	0.00623168	0.00938877	0.011993	0.011172	0.00749892	0.00735909	0.0207997	0.00136207	0.0110792	0.0336527	0.00640495	0.00367661	0.00154187	0.00209166	0.00389598	0.00137875	0.0037019	0.00291077	0.0209373	0.0185109	0.00207087	0.000339764	0.00734586	0.0532499	0.00990952	0.0107971	0.00575254	0.00294084	0.00810039	0.00953514	0.00688992	0.00369154	0.00615234	0.00399735	0.059128	0.0137739	0.00778408	0.00595615	0.0154618	0.00296169	0.00885022	0.0198548	0.0258616	0.000696198	0.00724366	0.0129352	0.0287731	0.00817827	0.0116958	0.00173873	0.00081428	0.00477103	0.0104432	0.006513	0.00219334	0.00285495	0.00708	0.000270466	0.00510524	0.000394302	0.0153217	0.437394	0.562606	0.4373941	4.009234
432	-3796.39	-3942.466	146.0762	0.176141	0.044748	0.0384196	0.019747	0.0453596	0.0355224	0.0245317	0.0783595	0.03054	0.0696987	0.0594727	0.0923326	0.0398926	0.035686	0.11175	0.0834665	0.0740956	0.0568392	0.170915	0.0381959	0.0744563	0.188515	0.0659139	0.00992933	0.00923516	0.0982822	0.0586633	0.0498595	0.0176249	0.042779	0.0637703	0.015119	0.0471612	0.0478894	0.0481439	0.0225884	0.0703802	0.201012	0.043543	0.00596472	0.014057	0.0112893	0.00896311	0.00538021	0.0275426	0.0220438	0.113589	0.105015	0.030002	0.023492	0.0413332	0.27793	0.0320747	0.115942	0.0234455	0.0221247	0.0223407	0.00943391	0.0352115	0.0518034	0.0690504	0.052954	0.324949	0.0848037	0.0484394	0.00514705	0.0535128	0.0281999	0.0457253	0.0829238	0.104683	0.0191018	0.0562697	0.0999075	0.126357	0.0448372	0.0429401	0.0134758	0.0174722	0.00859713	0.0473066	0.0225207	0.00157594	0.0161461	0.0422505	0.00264507	0.0913088	0.0496157	0.059934	1.050051	0.9499487	0.276475	0.534188	0.822329	1.21606	1.872	3.61696	0.9296027	0.9046689	0.0341214	0.00866838	0.00744247	0.0038253	0.00878686	0.00688124	0.00475217	0.0151795	0.00591608	0.0135017	0.0115208	0.0178863	0.00772781	0.00691294	0.0216477	0.0161688	0.0143535	0.0110106	0.033109	0.00739913	0.0144233	0.0365182	0.0127686	0.00192347	0.00178899	0.0190388	0.011364	0.00965856	0.00341423	0.00828696	0.0123533	0.00292878	0.00913585	0.00927693	0.00932623	0.00437573	0.0136337	0.0389391	0.00843495	0.00115546	0.00272305	0.00218692	0.00173629	0.00104223	0.00533542	0.00427024	0.0220039	0.0203431	0.00581185	0.00455076	0.00800689	0.0538394	0.00621337	0.0224597	0.00454176	0.00428591	0.00432774	0.0018275	0.00682102	0.0100351	0.0133761	0.010258	0.0629477	0.0164278	0.00938347	0.000997065	0.0103663	0.00546276	0.0088577	0.0160636	0.0202787	0.00370031	0.0109003	0.0193536	0.0244773	0.00868567	0.00831816	0.00261047	0.00338465	0.0016654	0.00916402	0.00436261	0.000305283	0.00312776	0.00818459	0.000512392	0.0176879	0.00961134	0.0116102	0.407779	0.592221	0.4077791	5.162207
468	-3819.326	-3964.168	144.8421	0.264526	0.089805	0.0278164	0.0371457	0.0697919	0.0346134	0.00928878	0.0296004	0.0515586	0.090475	0.0583525	0.159146	0.0521664	0.0574268	0.0927982	0.0293525	0.103753	0.047435	0.234571	0.0354404	0.0975419	0.0759832	0.0333937	0.000783115	0.00652148	0.139651	0.069938	0.0320518	0.0182012	0.0363158	0.0834152	0.0358346	0.0482119	0.0695848	0.108854	0.0124372	0.0897673	0.241709	0.0485595	0.075679	0.0251284	0.0450969	0.033957	0.0130705	0.00645116	0.0267022	0.113212	0.101943	0.00305256	0.0422258	0.107011	0.249685	0.0184241	0.185615	0.0213841	0.0283403	0.0340652	0.0633115	0.0173459	0.0189712	0.084313	0.0607532	0.32357	0.0714947	0.064834	0.00101673	0.0334795	0.0436215	0.0124665	0.102555	0.0686607	0.072335	0.0441587	0.0937174	0.263449	0.0765914	0.0514761	0.00261618	0.0106818	0.0914718	0.0114822	0.0207538	0.0200704	0.069823	0.0278268	0.0344645	0.0279171	0.00757597	0.0761692	1.139322	0.8606779	0.268859	0.526961	0.818842	1.22124	1.89768	3.71941	0.949799	0.7554298	0.0446545	0.0151599	0.00469567	0.00627055	0.0117815	0.00584307	0.00156804	0.00499683	0.00870359	0.015273	0.00985047	0.0268653	0.00880618	0.0096942	0.0156652	0.00495499	0.0175144	0.00800748	0.0395978	0.00598269	0.016466	0.0128267	0.00563717	0.000132197	0.00110089	0.0235745	0.0118062	0.00541065	0.00307254	0.00613046	0.0140813	0.00604923	0.00813864	0.0117466	0.0183756	0.00209951	0.0151536	0.0408028	0.00819731	0.0127753	0.00424191	0.00761279	0.00573227	0.00220642	0.00108902	0.00450758	0.0191113	0.0172089	0.000515301	0.00712812	0.0180645	0.0421492	0.00311016	0.0313336	0.00360984	0.00478412	0.00575053	0.0106876	0.00292815	0.00320251	0.0142329	0.0102557	0.0546217	0.012069	0.0109446	0.000171634	0.00565165	0.00736372	0.00210447	0.0173122	0.0115906	0.0122108	0.00745441	0.0158204	0.0444728	0.0129294	0.00868966	0.000441635	0.00180319	0.0154413	0.00193831	0.00350344	0.00338807	0.0117868	0.00469743	0.00581793	0.00471268	0.0012789	0.0128581	0.423339	0.576661	0.4233386	5.923834
504	-3812.048	-3957.555	145.5061	0.203465	0.0275845	0.0749012	0.0858544	0.0797129	0.0636631	0.0021478	0.0459278	0.0629842	0.0400122	0.0499187	0.0787621	0.0375559	0.0606304	0.167057	0.0658657	0.0950381	0.118944	0.124604	0.0268534	0.0936835	0.137721	0.0742755	0.00250258	0.0146676	0.0941294	0.0897663	0.0309026	0.0189919	0.0309664	0.0605937	0.0486498	0.0899996	0.0635053	0.0464114	0.0202553	0.0455637	0.21309	0.0115224	0.00377851	0.0211802	0.035304	0.0445283	0.0243309	0.0192525	0.0334223	0.0901862	0.0141912	0.0269231	0.0122539	0.000615158	0.0158784	0.0765221	0.0282341	0.0207285	0.0547313	0.150833	0.0108523	0.0447328	0.121414	0.262466	0.0320126	0.0211939	0.0349556	0.0312217	0.114864	0.0185577	0.0897758	0.0462111	0.18689	0.00682049	0.01613	0.0190627	0.011936	0.0403621	0.0186986	0.0215887	0.293503	0.0449557	0.0984439	0.0177313	0.082089	0.0308594	0.0247925	0.146821	0.0963113	0.0813975	0.0393357	0.0659231	1.085001	0.914999	0.29764	0.553755	0.83161	1.20249	1.80585	3.35976	0.8762657	0.8433163	0.0367035	0.00497603	0.0135116	0.0154874	0.0143796	0.0114843	0.000387446	0.00828502	0.0113618	0.00721789	0.00900493	0.014208	0.00677479	0.0109372	0.0301358	0.0118816	0.0171441	0.0214565	0.0224775	0.00484414	0.0168998	0.0248437	0.0133987	0.000451446	0.00264593	0.0169802	0.0161931	0.00557459	0.00342599	0.00558608	0.0109306	0.00877604	0.0162352	0.0114559	0.00837225	0.0036539	0.00821934	0.0384397	0.00207854	0.000681614	0.00382074	0.00636856	0.00803255	0.0043891	0.003473	0.00602911	0.0162689	0.00255998	0.00485672	0.0022105	0.00011097	0.00286433	0.013804	0.0050932	0.00373926	0.00987309	0.0272091	0.00195767	0.00806945	0.021902	0.0473468	0.00577482	0.00382321	0.00630571	0.00563215	0.0207205	0.00334766	0.0161948	0.00833612	0.0337134	0.00123036	0.00290973	0.00343876	0.00215315	0.007281	0.00337307	0.00389442	0.0529456	0.00810965	0.0177585	0.00319858	0.0148082	0.00556679	0.00447237	0.0264853	0.0173738	0.0146835	0.00709584	0.011892	0.336064	0.663936	0.3360639	5.543482
540	-3800.773	-3946.435	145.6627	0.446363	0.115376	0.0407539	0.0382712	0.0819572	0.00813055	0.0466478	0.0232976	0.0415246	0.0561702	0.0613149	0.137697	0.0622117	0.0230698	0.13585	0.095272	0.0968342	0.0807922	0.171002	0.0625036	0.0529242	0.131753	0.0666395	0.00942651	0.00313898	0.0532328	0.0720468	0.0119529	0.0730655	0.0170603	0.0328726	0.0280604	0.0764384	0.06999	0.05417	0.0193976	0.104947	0.224175	0.0239738	0.000986343	0.0130901	0.0301643	0.0240512	0.0151227	0.00767682	0.0192307	0.104635	0.0284636	0.0252816	0.0159525	0.0195455	0.00707982	0.0774026	0.013083	0.042489	0.00758891	0.107392	0.0030766	0.0501243	0.0111174	0.234703	0.0315726	0.0191407	0.0351426	0.0651985	0.0873268	0.0308322	0.0691929	0.0791505	0.188435	0.0360078	0.0745483	0.0580563	0.0161152	0.0154745	0.0276027	0.0239625	0.173932	0.0629498	0.117272	0.0231047	0.0233316	0.0687423	0.046019	0.136667	0.0387103	0.0255208	0.0276467	0.0354112	1.103605	0.8963947	0.275038	0.532832	0.821677	1.21702	1.87676	3.63587	0.9333716	0.8122421	0.0819672	0.0211869	0.00748378	0.00702787	0.0150501	0.00149304	0.00856611	0.00427823	0.00762532	0.0103147	0.0112595	0.0252858	0.0114242	0.00423639	0.0249467	0.0174951	0.017782	0.0148362	0.0314018	0.0114778	0.00971866	0.0241942	0.0122373	0.00173102	0.000576422	0.00977533	0.0132302	0.00219496	0.0134173	0.00313284	0.00603651	0.00515284	0.0140367	0.0128525	0.00994743	0.00356205	0.0192718	0.041166	0.00440239	0.000181126	0.00240378	0.00553917	0.0044166	0.00277704	0.00140972	0.00353141	0.0192144	0.00522687	0.00464255	0.00292941	0.00358921	0.00130009	0.0142137	0.00240249	0.00780242	0.00139358	0.0197208	0.000564968	0.0092045	0.00204152	0.0430993	0.00579778	0.00351487	0.00645336	0.0119726	0.0160361	0.00566182	0.0127061	0.0145347	0.0346029	0.00661225	0.0136896	0.0106611	0.00295929	0.00284163	0.00506878	0.00440032	0.0319397	0.0115597	0.0215351	0.00424279	0.00428447	0.0126234	0.00845063	0.0250966	0.00710852	0.00468648	0.00507687	0.00650269	0.379491	0.620509	0.3794912	5.445625
576	-3795.704	-3942.503	146.7996	0.260547	0.0619751	0.0344335	0.0835856	0.0389827	0.0512248	0.0202995	0.024423	0.0415494	0.0576705	0.0374479	0.151828	0.0355835	0.0670685	0.0670351	0.0608722	0.10477	0.0796551	0.169909	0.0379584	0.0875259	0.107917	0.0209203	0.000333887	0.00463538	0.0587655	0.103634	0.0578898	0.0467109	0.0145986	0.0216973	0.0581676	0.0605749	0.0341286	0.0504463	0.0117754	0.0792543	0.247005	0.026892	0.00345309	0.00858208	0.013848	0.0344662	0.015883	0.0121183	0.0307462	0.0861187	0.046596	0.00967809	0.0208363	0.0392271	0.18984	0.0339961	0.0891284	0.0220455	0.00573188	0.0665286	0.036248	0.025836	0.0447388	0.119464	0.0029595	0.217212	0.0907441	0.00765346	0.0402494	0.0503975	0.00797197	0.0422726	0.0369368	0.127772	0.0114019	0.0640722	0.082572	0.115825	0.0134277	0.0331214	0.00687093	0.0367437	0.0477202	0.0312021	0.0538961	0.0338906	0.0490266	0.00667377	0.00186832	0.00592985	0.0193173	0.0941053	1.153128	0.8468723	0.273935	0.531789	0.821175	1.21777	1.88044	3.6505	0.9362756	0.7344133	0.0535375	0.0127347	0.00707541	0.0171752	0.0080102	0.0105257	0.00417116	0.00501846	0.0085376	0.0118502	0.00769483	0.0311978	0.00731172	0.0137813	0.0137744	0.0125081	0.0215282	0.0163676	0.034913	0.00779972	0.0179849	0.022175	0.00429872	6.86074e-05	0.000952481	0.0120752	0.0212948	0.0118952	0.00959819	0.00299972	0.00445837	0.0119523	0.012447	0.00701277	0.0103657	0.00241961	0.0162852	0.0507547	0.00552579	0.000709544	0.00176345	0.00284549	0.00708215	0.00326365	0.00249009	0.00631776	0.0176957	0.00957458	0.00198866	0.00428146	0.00806041	0.0390084	0.00698555	0.0183142	0.00452992	0.00117779	0.0136704	0.00744826	0.00530879	0.00919295	0.0245476	0.00060812	0.0446328	0.0186462	0.00157264	0.00827047	0.0103557	0.00163809	0.00868621	0.0075898	0.0262548	0.00234288	0.0131656	0.016967	0.0237997	0.00275914	0.00680581	0.00141184	0.00755012	0.00980558	0.00641143	0.0110746	0.00696387	0.010074	0.00137133	0.000383904	0.00121847	0.00396934	0.0193368	0.495151	0.504849	0.4951514	4.866636
612	-3803.873	-3948.091	144.2179	0.420413	0.0859032	0.0815583	0.0609437	0.0659738	0.042995	0.0436404	0.020193	0.0325933	0.0720654	0.0442296	0.142415	0.0500223	0.0998944	0.161174	0.117919	0.191451	0.069396	0.152332	0.0939335	0.0570561	0.152412	0.0814561	0.00501677	0.00858758	0.0549455	0.105637	0.0354818	0.0578978	0.0665221	0.0722141	0.0312606	0.117468	0.069294	0.0487627	0.0554799	0.0671865	0.236913	0.0514606	0.0136716	0.00870434	0.0195067	0.0307233	0.0197641	0.0270701	0.0241359	0.0807422	0.0941106	0.0379679	0.00833667	0.0442506	0.00706657	0.0202015	0.250951	0.0361286	0.0270187	0.172821	0.0286065	0.0132079	0.00116497	0.00994972	0.0822132	0.00373319	0.121227	0.0677482	0.0226695	0.105037	0.101408	0.0962852	0.026208	0.0454824	0.0391228	0.0581427	0.397289	0.0474761	0.0511851	0.12681	0.0310205	0.00883363	0.0113192	0.0397462	0.0547505	0.0605637	0.0159351	0.0197211	0.014651	0.0462688	0.228675	0.00221345	1.094447	0.9055532	0.354503	0.603043	0.854029	1.17092	1.65826	2.82085	0.7498507	0.8274073	0.0664587	0.0135795	0.0128927	0.00963394	0.0104291	0.00679662	0.00689864	0.0031921	0.00515233	0.0113921	0.00699179	0.0225128	0.0079075	0.0157913	0.0254784	0.0186405	0.0302645	0.0109701	0.0240806	0.014849	0.0090194	0.0240932	0.0128765	0.000793048	0.00135752	0.00868576	0.016699	0.00560895	0.00915246	0.0105158	0.0114156	0.00494166	0.0185693	0.010954	0.00770838	0.00877023	0.0106208	0.037451	0.00813486	0.0021612	0.00137598	0.0030836	0.00485672	0.0031243	0.00427922	0.0038154	0.0127637	0.014877	0.00600195	0.00131786	0.00699511	0.00111708	0.00319345	0.0396701	0.00571119	0.0042711	0.0273195	0.0045221	0.0020879	0.000184157	0.00157285	0.0129962	0.00059014	0.0191635	0.0107096	0.00358359	0.0166042	0.0160306	0.0152207	0.00414294	0.00718983	0.00618452	0.00919116	0.0628032	0.00750499	0.00809131	0.020046	0.0049037	0.00139642	0.00178934	0.00628305	0.00865493	0.00957388	0.00251902	0.00311749	0.00231602	0.00731415	0.0361489	0.000349901	0.348529	0.651471	0.3485292	6.325934
648	-3809.138	-3955.992	146.8538	0.191096	0.0548527	0.0245692	0.0145212	0.0640582	0.010185	0.0236832	0.0188164	0.062586	0.0859847	0.0191047	0.102761	0.0360019	0.0443486	0.168544	0.0461382	0.0913463	0.0968861	0.128529	0.0561685	0.0353855	0.148662	0.0496632	0.00290511	0.00783458	0.0333736	0.0762191	0.0443435	0.0756333	0.0214113	0.0570261	0.0090969	0.0649843	0.104426	0.0306475	0.0131474	0.0846453	0.195932	0.0274037	0.0069648	0.00544146	0.0108871	0.0163665	0.013225	0.018197	0.0134336	0.0326463	0.0926492	0.0234711	0.0178067	0.0195248	0.00331332	0.038714	0.272174	0.043626	0.0119207	0.157803	0.0514531	0.00692078	0.0467835	0.00253287	0.0383655	0.021337	0.0536993	0.0538931	0.0176145	0.0613891	0.0612814	0.0353205	0.0159583	0.0145355	0.0145146	0.0377153	0.175706	0.0448128	0.0175253	0.0622682	0.0333577	0.0538833	0.0864352	0.0250634	0.0182499	0.0560013	0.0188123	0.0141053	0.00800387	0.0475422	0.13067	0.0140824	0.9844593	1.015541	0.218248	0.475997	0.793265	1.26061	2.10085	4.58194	1.100599	1.031572	0.0418986	0.0120267	0.00538689	0.00318383	0.014045	0.00223311	0.00519264	0.00412557	0.0137222	0.0188525	0.00418878	0.0225308	0.00789355	0.00972361	0.0369539	0.010116	0.020028	0.0212427	0.0281804	0.0123152	0.00775841	0.0325948	0.0108889	0.000636957	0.00171776	0.0073173	0.0167114	0.00972248	0.0165829	0.00469451	0.0125032	0.00199453	0.0142481	0.0228959	0.00671959	0.00288262	0.0185588	0.042959	0.00600837	0.00152706	0.00119306	0.00238705	0.00358841	0.00289963	0.00398976	0.00294538	0.00715784	0.0203137	0.00514613	0.00390419	0.0042809	0.000726458	0.00848821	0.0596752	0.00956519	0.00261367	0.0345989	0.0112813	0.00151741	0.0102575	0.000555342	0.0084118	0.00467823	0.0117738	0.0118163	0.00386205	0.0134598	0.0134362	0.00774417	0.00349892	0.00318697	0.00318239	0.00826924	0.0385242	0.00982538	0.00384249	0.0136526	0.00731381	0.0118141	0.0189513	0.00549525	0.00400138	0.0122785	0.00412468	0.00309265	0.00175488	0.0104238	0.0286499	0.00308763	0.485817	0.514183	0.4858175	4.560919
684	-3802.692	-3947.697	145.0053	0.311602	0.142754	0.0344361	0.015184	0.096773	0.00933597	0.0223108	0.0436387	0.0330429	0.0572064	0.0614448	0.110816	0.051486	0.0437594	0.140034	0.0657128	0.098844	0.104481	0.148672	0.126737	0.06214	0.123059	0.0561744	0.0024518	0.0141909	0.062881	0.0821938	0.0196376	0.0241039	0.0920037	0.0624304	0.0522621	0.0567505	0.100823	0.0478853	0.059683	0.0650385	0.132017	0.033997	0.0235135	0.0142203	0.0384389	0.0281677	0.0220558	0.0115677	0.0159942	0.0262793	0.0883717	0.0306638	0.00955123	0.0271318	0.0128567	0.0124184	0.271598	0.0696614	0.0546721	0.26584	0.111537	0.0172413	0.114421	0.00716741	0.0302857	0.0017635	0.0216315	0.0944407	0.020988	0.036091	0.101943	0.167016	0.044006	0.0271708	0.0389175	0.0507541	0.216028	0.0555783	0.0230363	0.0807251	0.0467708	0.0306064	0.0824332	0.0111055	0.0198545	0.039345	0.0706458	0.093488	0.0085918	0.102884	0.133612	0.0227957	1.038985	0.9610151	0.333318	0.58519	0.846059	1.18195	1.70885	3.00014	0.7944062	0.9249558	0.0535964	0.024554	0.00592309	0.00261168	0.0166452	0.00160581	0.00383752	0.00750596	0.00568346	0.00983964	0.0105687	0.0190607	0.00885572	0.00752672	0.0240862	0.0113028	0.0170014	0.017971	0.025572	0.021799	0.0106882	0.0211664	0.00966213	0.000421715	0.00244087	0.0108157	0.0141375	0.00337771	0.00414593	0.0158249	0.0107382	0.00898921	0.00976122	0.0173419	0.00823638	0.0102656	0.0111868	0.0227073	0.00584757	0.00404438	0.00244593	0.00661158	0.00484492	0.00379365	0.00198967	0.00275103	0.00452011	0.0152002	0.00527425	0.00164284	0.00466674	0.00221139	0.002136	0.0467154	0.0119819	0.00940373	0.045725	0.0191846	0.00296555	0.0196806	0.00123281	0.00520921	0.000303327	0.00372067	0.016244	0.00360999	0.00620774	0.0175344	0.0287271	0.00756914	0.00467344	0.0066939	0.00872982	0.0371574	0.00955961	0.00396231	0.0138849	0.0080447	0.00526437	0.0141787	0.00191017	0.00341503	0.00676744	0.0121513	0.0160802	0.00147781	0.0176963	0.0229816	0.00392091	0.370859	0.629141	0.3708586	5.813871
